"MSE222H1S","TUT0101","2018/01/12","Mon","15:00","18:00","ESB149","?","occurs once every two weeks"
"MSE238H1S","LEC0101","2018/01/12","Mon","14:00","15:00","ESB142","Nogami, Jun","?"
"MSE238H1S","LEC0101","2018/01/08","Thu","14:00","15:00","ESB142","Nogami, Jun","?"
"MSE238H1S","LEC0101","2018/01/14","Wed","14:00","15:00","ESB142","Nogami, Jun","?"
"MSE238H1S","PRA0101","2018/01/08","Thu","17:00","18:00","GB150","Nogami, Jun","?"
"MSE238H1S","PRA0101","2018/01/08","Thu","17:00","18:00","GB405","Nogami, Jun","?"
"MSE238H1S","TUT0101","2018/01/09","Fri","15:00","16:00","GB405","?","?"
"MSE238H1S","TUT0101","2018/01/08","Thu","15:00","16:00","GB405","?","?"
"MSE245H1S","LEC0101","2018/01/09","Tue","9:00","10:00","BA1210","Lian, Keryn","?"
"MSE245H1S","LEC0101","2018/01/05","Fri","9:00","10:00","BA1210","Lian, Keryn","?"
"MSE245H1S","LEC0101","2018/01/04","Thu","9:00","10:00","BA1210","Lian, Keryn","?"
"MSE245H1S","PRA0101","2018/01/12","Mon","9:00","12:00","LM117","Lian, Keryn","?"
"MSE245H1S","TUT0101","2018/01/04","Thu","10:00","11:00","RS208","Lian, Keryn","?"
"MSE298H1Y","LEC0101","2017/09/13","Wed","11:00","12:00","BA2195","?","?"
"MSE298H1Y","LEC0101","2018/01/10","Wed","11:00","12:00","GB220","Tallman, Kenneth","?"
"MSE298H1Y","TUT0101","2017/09/13","Wed","12:00","13:00","SF2202","?","?"
"MSE298H1Y","TUT0101","2018/01/10","Wed","12:00","13:00","SF2202","?","?"
"MSE301H1S","LEC0101","2018/01/12","Mon","12:00","13:00","GB405","Bobicki, Erin","?"
"MSE301H1S","LEC0101","2018/01/09","Fri","12:00","13:00","GB405","Bobicki, Erin","?"
"MSE301H1S","LEC0101","2018/01/14","Wed","12:00","13:00","GB404","Bobicki, Erin","?"
"MSE301H1S","PRA0101","2018/01/12","Mon","15:00","17:00","WB51","Bobicki, Erin","?"
"MSE301H1S","TUT0101","2018/01/09","Fri","13:00","14:00","HA401","Bobicki, Erin","?"
"MSE318H1S","LEC0101","2018/01/10","Wed","14:00","15:00","SF2202","Erb, Uwe","?"
"MSE318H1S","LEC0101","2018/01/05","Fri","14:00","15:00","SF2202","Erb, Uwe","?"
"MSE318H1S","LEC0101","2018/01/09","Tue","12:00","13:00","SF2202","Erb, Uwe","?"
"MSE318H1S","TUT0101","2018/01/04","Thu","17:00","18:00","BA1240","Erb, Uwe","?"
"MSE335H1S","LEC0101","2018/01/14","Wed","12:00","14:00","LM158","Ruda, Harry","?"
"MSE335H1S","LEC0101","2018/01/12","Mon","15:00","16:00","GB244","Ruda, Harry","?"
"MSE335H1S","TUT0101","2018/01/09","Tue","14:00","15:00","BA2159","?","?"
"MSE335H1S","TUT0102","2018/01/13","Tue","14:00","15:00","BA3116","?","?"
"MSE351H1S","LEC0101","2018/01/09","Fri","9:00","11:00","PB255","Singh, Chandra Veer","?"
"MSE351H1S","LEC0101","2018/01/13","Tue","10:00","11:00","PB255","Singh, Chandra Veer","?"
"MSE351H1S","PRA0101","2018/01/14","Wed","10:00","12:00","WB255","Singh, Chandra Veer","?"
"MSE351H1S","TUT0101","2018/01/08","Thu","16:00","17:00","BA1200","?","?"
"MSE352H1S","LEC0101","2018/01/08","Mon","12:00","13:00","BA1230","Sone, Eli and Santerre, Paul","?"
"MSE352H1S","LEC0101","2018/01/09","Tue","12:00","13:00","BA1230","Sone, Eli and Santerre, Paul","?"
"MSE352H1S","LEC0101","2018/01/05","Fri","12:00","13:00","BA1230","Sone, Eli and Santerre, Paul","?"
"MSE352H1S","TUT0101","2018/01/10","Wed","14:00","15:00","BA2155","?","?"
"MSE355H1S","LEC0101","2018/01/08","Thu","11:00","13:00","LM158","Barati Sedeh, Mansoor","?"
"MSE355H1S","LEC0101","2018/01/13","Tue","9:00","10:00","BA1230","Barati Sedeh, Mansoor","?"
"MSE355H1S","TUT0101","2018/01/13","Tue","13:00","14:00","HA403","Barati Sedeh, Mansoor","?"
